"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2020-12-22,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-23,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-23,"18-29yrs",741,0,0,0,2454802,.0003,.0000,.0000
2020-12-23,"30-39yrs",1329,0,0,0,2077137,.0006,.0000,.0000
2020-12-23,"40-49yrs",1442,0,0,0,1855340,.0008,.0000,.0000
2020-12-23,"50-59yrs",1826,0,0,0,2019276,.0009,.0000,.0000
2020-12-23,"60-69yrs",1138,0,0,0,1813493,.0006,.0000,.0000
2020-12-23,"70-79yrs",183,0,0,0,1181151,.0002,.0000,.0000
2020-12-23,"80+",126,0,0,0,674976,.0002,.0000,.0000
2020-12-23,"Adults_18plus",6785,0,0,0,12076175,.0006,.0000,.0000
2020-12-23,"Ontario_12plus",6788,0,0,0,13038032,.0005,.0000,.0000
2020-12-23,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-24,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-24,"18-29yrs",1170,0,0,0,2454802,.0005,.0000,.0000
2020-12-24,"30-39yrs",2028,0,0,0,2077137,.0010,.0000,.0000
2020-12-24,"40-49yrs",2158,0,0,0,1855340,.0012,.0000,.0000
2020-12-24,"50-59yrs",2781,0,0,0,2019276,.0014,.0000,.0000
2020-12-24,"60-69yrs",1822,0,0,0,1813493,.0010,.0000,.0000
2020-12-24,"70-79yrs",330,0,0,0,1181151,.0003,.0000,.0000
2020-12-24,"80+",282,0,0,0,674976,.0004,.0000,.0000
2020-12-24,"Adults_18plus",10571,0,0,0,12076175,.0009,.0000,.0000
2020-12-24,"Ontario_12plus",10574,0,0,0,13038032,.0008,.0000,.0000
2020-12-24,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-25,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-25,"18-29yrs",1361,0,0,0,2454802,.0006,.0000,.0000
2020-12-25,"30-39yrs",2374,0,0,0,2077137,.0011,.0000,.0000
2020-12-25,"40-49yrs",2608,0,0,0,1855340,.0014,.0000,.0000
2020-12-25,"50-59yrs",3291,0,0,0,2019276,.0016,.0000,.0000
2020-12-25,"60-69yrs",2153,0,0,0,1813493,.0012,.0000,.0000
2020-12-25,"70-79yrs",391,0,0,0,1181151,.0003,.0000,.0000
2020-12-25,"80+",334,0,0,0,674976,.0005,.0000,.0000
2020-12-25,"Adults_18plus",12512,0,0,0,12076175,.0010,.0000,.0000
2020-12-25,"Ontario_12plus",12515,0,0,0,13038032,.0010,.0000,.0000
2020-12-25,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-26,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-26,"18-29yrs",1368,0,0,0,2454802,.0006,.0000,.0000
2020-12-26,"30-39yrs",2377,0,0,0,2077137,.0011,.0000,.0000
2020-12-26,"40-49yrs",2609,0,0,0,1855340,.0014,.0000,.0000
2020-12-26,"50-59yrs",3297,0,0,0,2019276,.0016,.0000,.0000
2020-12-26,"60-69yrs",2155,0,0,0,1813493,.0012,.0000,.0000
2020-12-26,"70-79yrs",393,0,0,0,1181151,.0003,.0000,.0000
2020-12-26,"80+",335,0,0,0,674976,.0005,.0000,.0000
2020-12-26,"Adults_18plus",12534,0,0,0,12076175,.0010,.0000,.0000
2020-12-26,"Ontario_12plus",12537,0,0,0,13038032,.0010,.0000,.0000
2020-12-26,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-27,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-27,"18-29yrs",1385,0,0,0,2454802,.0006,.0000,.0000
2020-12-27,"30-39yrs",2403,0,0,0,2077137,.0012,.0000,.0000
2020-12-27,"40-49yrs",2624,0,0,0,1855340,.0014,.0000,.0000
2020-12-27,"50-59yrs",3308,0,0,0,2019276,.0016,.0000,.0000
2020-12-27,"60-69yrs",2163,0,0,0,1813493,.0012,.0000,.0000
2020-12-27,"70-79yrs",393,0,0,0,1181151,.0003,.0000,.0000
2020-12-27,"80+",335,0,0,0,674976,.0005,.0000,.0000
2020-12-27,"Adults_18plus",12611,0,0,0,12076175,.0010,.0000,.0000
2020-12-27,"Ontario_12plus",12614,0,0,0,13038032,.0010,.0000,.0000
2020-12-27,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-28,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-28,"18-29yrs",1420,0,0,0,2454802,.0006,.0000,.0000
2020-12-28,"30-39yrs",2448,0,0,0,2077137,.0012,.0000,.0000
2020-12-28,"40-49yrs",2664,0,0,0,1855340,.0014,.0000,.0000
2020-12-28,"50-59yrs",3354,0,0,0,2019276,.0017,.0000,.0000
2020-12-28,"60-69yrs",2213,0,0,0,1813493,.0012,.0000,.0000
2020-12-28,"70-79yrs",417,0,0,0,1181151,.0004,.0000,.0000
2020-12-28,"80+",344,0,0,0,674976,.0005,.0000,.0000
2020-12-28,"Adults_18plus",12860,0,0,0,12076175,.0011,.0000,.0000
2020-12-28,"Ontario_12plus",12863,0,0,0,13038032,.0010,.0000,.0000
2020-12-28,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-29,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-29,"18-29yrs",1648,0,0,0,2454802,.0007,.0000,.0000
2020-12-29,"30-39yrs",2855,0,0,0,2077137,.0014,.0000,.0000
2020-12-29,"40-49yrs",3190,0,0,0,1855340,.0017,.0000,.0000
2020-12-29,"50-59yrs",4020,0,0,0,2019276,.0020,.0000,.0000
2020-12-29,"60-69yrs",2732,0,0,0,1813493,.0015,.0000,.0000
2020-12-29,"70-79yrs",508,0,0,0,1181151,.0004,.0000,.0000
2020-12-29,"80+",359,0,0,0,674976,.0005,.0000,.0000
2020-12-29,"Adults_18plus",15312,0,0,0,12076175,.0013,.0000,.0000
2020-12-29,"Ontario_12plus",15315,0,0,0,13038032,.0012,.0000,.0000
2020-12-29,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-30,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-30,"18-29yrs",2142,0,0,0,2454802,.0009,.0000,.0000
2020-12-30,"30-39yrs",3725,0,0,0,2077137,.0018,.0000,.0000
2020-12-30,"40-49yrs",4200,0,0,0,1855340,.0023,.0000,.0000
2020-12-30,"50-59yrs",5171,0,0,0,2019276,.0026,.0000,.0000
2020-12-30,"60-69yrs",3699,0,0,0,1813493,.0020,.0000,.0000
2020-12-30,"70-79yrs",757,0,0,0,1181151,.0006,.0000,.0000
2020-12-30,"80+",457,0,0,0,674976,.0007,.0000,.0000
2020-12-30,"Adults_18plus",20151,0,0,0,12076175,.0017,.0000,.0000
2020-12-30,"Ontario_12plus",20154,0,0,0,13038032,.0015,.0000,.0000
2020-12-30,"Undisclosed_or_missing",1,0,0,0,0,.0000,.0000,.0000
2020-12-31,"12-17yrs",3,0,0,0,961857,.0000,.0000,.0000
2020-12-31,"18-29yrs",2823,0,0,0,2454802,.0011,.0000,.0000
2020-12-31,"30-39yrs",4824,0,0,0,2077137,.0023,.0000,.0000
2020-12-31,"40-49yrs",5376,0,0,0,1855340,.0029,.0000,.0000
2020-12-31,"50-59yrs",6556,0,0,0,2019276,.0032,.0000,.0000
2020-12-31,"60-69yrs",4772,0,0,0,1813493,.0026,.0000,.0000
2020-12-31,"70-79yrs",992,0,0,0,1181151,.0008,.0000,.0000
2020-12-31,"80+",542,0,0,0,674976,.0008,.0000,.0000
2020-12-31,"Adults_18plus",25885,0,0,0,12076175,.0021,.0000,.0000
2020-12-31,"Ontario_12plus",25888,0,0,0,13038032,.0020,.0000,.0000
2020-12-31,"Undisclosed_or_missing",4,0,0,0,0,.0000,.0000,.0000
2021-01-01,"12-17yrs",4,0,0,0,961857,.0000,.0000,.0000
2021-01-01,"18-29yrs",3514,0,0,0,2454802,.0014,.0000,.0000
2021-01-01,"30-39yrs",5930,0,0,0,2077137,.0029,.0000,.0000
2021-01-01,"40-49yrs",6546,0,0,0,1855340,.0035,.0000,.0000
2021-01-01,"50-59yrs",7913,0,0,0,2019276,.0039,.0000,.0000
2021-01-01,"60-69yrs",5819,0,0,0,1813493,.0032,.0000,.0000
2021-01-01,"70-79yrs",1308,0,0,0,1181151,.0011,.0000,.0000
2021-01-01,"80+",1094,0,0,0,674976,.0016,.0000,.0000
2021-01-01,"Adults_18plus",32124,0,0,0,12076175,.0027,.0000,.0000
2021-01-01,"Ontario_12plus",32128,0,0,0,13038032,.0025,.0000,.0000
2021-01-01,"Undisclosed_or_missing",5,0,0,0,0,.0000,.0000,.0000
2021-01-02,"12-17yrs",5,0,0,0,961857,.0000,.0000,.0000
2021-01-02,"18-29yrs",4085,0,0,0,2454802,.0017,.0000,.0000
2021-01-02,"30-39yrs",6921,0,0,0,2077137,.0033,.0000,.0000
2021-01-02,"40-49yrs",7513,0,0,0,1855340,.0040,.0000,.0000
2021-01-02,"50-59yrs",8887,0,0,0,2019276,.0044,.0000,.0000
2021-01-02,"60-69yrs",6489,0,0,0,1813493,.0036,.0000,.0000
2021-01-02,"70-79yrs",1500,0,0,0,1181151,.0013,.0000,.0000
2021-01-02,"80+",1277,0,0,0,674976,.0019,.0000,.0000
2021-01-02,"Adults_18plus",36672,0,0,0,12076175,.0030,.0000,.0000
2021-01-02,"Ontario_12plus",36677,0,0,0,13038032,.0028,.0000,.0000
2021-01-02,"Undisclosed_or_missing",5,0,0,0,0,.0000,.0000,.0000
2021-01-03,"12-17yrs",5,0,0,0,961857,.0000,.0000,.0000
2021-01-03,"18-29yrs",4711,0,0,0,2454802,.0019,.0000,.0000
2021-01-03,"30-39yrs",7914,0,0,0,2077137,.0038,.0000,.0000
2021-01-03,"40-49yrs",8478,0,0,0,1855340,.0046,.0000,.0000
2021-01-03,"50-59yrs",9937,0,0,0,2019276,.0049,.0000,.0000
2021-01-03,"60-69yrs",7216,0,0,0,1813493,.0040,.0000,.0000
2021-01-03,"70-79yrs",1788,0,0,0,1181151,.0015,.0000,.0000
2021-01-03,"80+",2014,0,0,0,674976,.0030,.0000,.0000
2021-01-03,"Adults_18plus",42058,0,0,0,12076175,.0035,.0000,.0000
2021-01-03,"Ontario_12plus",42063,0,0,0,13038032,.0032,.0000,.0000
2021-01-03,"Undisclosed_or_missing",5,0,0,0,0,.0000,.0000,.0000
2021-01-04,"12-17yrs",5,0,0,0,961857,.0000,.0000,.0000
2021-01-04,"18-29yrs",5536,0,0,0,2454802,.0023,.0000,.0000
2021-01-04,"30-39yrs",9071,0,0,0,2077137,.0044,.0000,.0000
2021-01-04,"40-49yrs",9642,0,0,0,1855340,.0052,.0000,.0000
2021-01-04,"50-59yrs",11163,0,0,0,2019276,.0055,.0000,.0000
2021-01-04,"60-69yrs",8088,0,0,0,1813493,.0045,.0000,.0000
2021-01-04,"70-79yrs",2091,0,0,0,1181151,.0018,.0000,.0000
2021-01-04,"80+",2458,0,0,0,674976,.0036,.0000,.0000
2021-01-04,"Adults_18plus",48049,0,0,0,12076175,.0040,.0000,.0000
2021-01-04,"Ontario_12plus",48054,0,0,0,13038032,.0037,.0000,.0000
2021-01-04,"Undisclosed_or_missing",5,0,0,0,0,.0000,.0000,.0000
2021-01-05,"12-17yrs",7,0,0,0,961857,.0000,.0000,.0000
2021-01-05,"18-29yrs",6626,0,0,0,2454802,.0027,.0000,.0000
2021-01-05,"30-39yrs",10970,0,0,0,2077137,.0053,.0000,.0000
2021-01-05,"40-49yrs",11577,0,0,0,1855340,.0062,.0000,.0000
2021-01-05,"50-59yrs",13299,0,0,0,2019276,.0066,.0000,.0000
2021-01-05,"60-69yrs",9576,0,0,0,1813493,.0053,.0000,.0000
2021-01-05,"70-79yrs",2496,0,0,0,1181151,.0021,.0000,.0000
2021-01-05,"80+",3158,0,0,0,674976,.0047,.0000,.0000
2021-01-05,"Adults_18plus",57702,0,0,0,12076175,.0048,.0000,.0000
2021-01-05,"Ontario_12plus",57709,0,0,0,13038032,.0044,.0000,.0000
2021-01-05,"Undisclosed_or_missing",5,0,0,0,0,.0000,.0000,.0000
2021-01-06,"12-17yrs",7,0,0,0,961857,.0000,.0000,.0000
2021-01-06,"18-29yrs",7887,40,0,0,2454802,.0032,.0000,.0000
2021-01-06,"30-39yrs",13221,92,0,0,2077137,.0064,.0000,.0000
2021-01-06,"40-49yrs",13886,105,0,0,1855340,.0075,.0001,.0000
2021-01-06,"50-59yrs",15759,147,0,0,2019276,.0078,.0001,.0000
2021-01-06,"60-69yrs",11376,83,0,0,1813493,.0063,.0000,.0000
2021-01-06,"70-79yrs",3237,16,0,0,1181151,.0027,.0000,.0000
2021-01-06,"80+",4657,0,0,0,674976,.0069,-.000,.0000
2021-01-06,"Adults_18plus",70023,479,0,0,12076175,.0058,.0000,.0000
2021-01-06,"Ontario_12plus",70030,479,0,0,13038032,.0054,.0000,.0000
2021-01-06,"Undisclosed_or_missing",7,0,0,0,0,.0000,.0000,.0000
2021-01-07,"12-17yrs",7,0,0,0,961857,.0000,.0000,.0000
2021-01-07,"18-29yrs",9419,109,0,0,2454802,.0038,.0000,.0000
2021-01-07,"30-39yrs",15808,228,0,0,2077137,.0076,.0001,.0000
2021-01-07,"40-49yrs",16299,278,0,0,1855340,.0088,.0001,.0000
2021-01-07,"50-59yrs",18566,336,0,0,2019276,.0092,.0002,.0000
2021-01-07,"60-69yrs",13423,196,0,0,1813493,.0074,.0001,.0000
2021-01-07,"70-79yrs",4253,33,0,0,1181151,.0036,.0000,.0000
2021-01-07,"80+",7756,0,0,0,674976,.0115,-.000,.0000
2021-01-07,"Adults_18plus",85524,1176,0,0,12076175,.0071,.0001,.0000
2021-01-07,"Ontario_12plus",85531,1176,0,0,13038032,.0066,.0001,.0000
2021-01-07,"Undisclosed_or_missing",10,0,0,0,0,.0000,.0000,.0000
2021-01-08,"12-17yrs",8,0,0,0,961857,.0000,.0000,.0000
2021-01-08,"18-29yrs",11292,212,0,0,2454802,.0046,.0001,.0000
2021-01-08,"30-39yrs",18842,428,0,0,2077137,.0091,.0002,.0000
2021-01-08,"40-49yrs",19227,505,0,0,1855340,.0104,.0003,.0000
2021-01-08,"50-59yrs",21831,610,0,0,2019276,.0108,.0003,.0000
2021-01-08,"60-69yrs",15847,371,0,0,1813493,.0087,.0002,.0000
2021-01-08,"70-79yrs",5323,53,0,0,1181151,.0045,.0000,.0000
2021-01-08,"80+",10183,0,0,0,674976,.0151,-.000,.0000
2021-01-08,"Adults_18plus",102545,2178,0,0,12076175,.0085,.0002,.0000
2021-01-08,"Ontario_12plus",102553,2178,0,0,13038032,.0079,.0002,.0000
2021-01-08,"Undisclosed_or_missing",10,0,0,0,0,.0000,.0000,.0000
2021-01-09,"12-17yrs",8,2,0,0,961857,.0000,.0000,.0000
2021-01-09,"18-29yrs",13051,298,0,0,2454802,.0053,.0001,.0000
2021-01-09,"30-39yrs",21808,624,0,0,2077137,.0105,.0003,.0000
2021-01-09,"40-49yrs",22235,737,0,0,1855340,.0120,.0004,.0000
2021-01-09,"50-59yrs",25335,924,0,0,2019276,.0125,.0005,.0000
2021-01-09,"60-69yrs",18560,575,0,0,1813493,.0102,.0003,.0000
2021-01-09,"70-79yrs",6408,82,0,0,1181151,.0054,.0001,.0000
2021-01-09,"80+",13561,0,0,0,674976,.0201,.0000,.0000
2021-01-09,"Adults_18plus",120958,3240,0,0,12076175,.0100,.0003,.0000
2021-01-09,"Ontario_12plus",120966,3242,0,0,13038032,.0093,.0002,.0000
2021-01-09,"Undisclosed_or_missing",18,0,0,0,0,.0000,.0000,.0000
2021-01-10,"12-17yrs",8,2,0,0,961857,.0000,.0000,.0000
2021-01-10,"18-29yrs",14249,303,0,0,2454802,.0058,.0001,.0000
2021-01-10,"30-39yrs",23838,641,0,0,2077137,.0115,.0003,.0000
2021-01-10,"40-49yrs",24207,744,0,0,1855340,.0130,.0004,.0000
2021-01-10,"50-59yrs",27436,929,0,0,2019276,.0136,.0005,.0000
2021-01-10,"60-69yrs",20340,576,0,0,1813493,.0112,.0003,.0000
2021-01-10,"70-79yrs",7174,82,0,0,1181151,.0061,.0001,.0000
2021-01-10,"80+",15034,1,0,0,674976,.0223,.0000,.0000
2021-01-10,"Adults_18plus",132278,3276,0,0,12076175,.0110,.0003,.0000
2021-01-10,"Ontario_12plus",132286,3278,0,0,13038032,.0101,.0003,.0000
2021-01-10,"Undisclosed_or_missing",19,0,0,0,0,.0000,.0000,.0000
2021-01-11,"12-17yrs",9,2,0,0,961857,.0000,.0000,.0000
2021-01-11,"18-29yrs",15449,311,0,0,2454802,.0063,.0001,.0000
2021-01-11,"30-39yrs",25806,664,0,0,2077137,.0124,.0003,.0000
2021-01-11,"40-49yrs",26217,749,0,0,1855340,.0141,.0004,.0000
2021-01-11,"50-59yrs",29449,938,0,0,2019276,.0146,.0005,.0000
2021-01-11,"60-69yrs",22023,578,0,0,1813493,.0121,.0003,.0000
2021-01-11,"70-79yrs",8012,83,0,0,1181151,.0068,.0001,.0000
2021-01-11,"80+",16982,1,0,0,674976,.0252,.0000,.0000
2021-01-11,"Adults_18plus",143938,3324,0,0,12076175,.0119,.0003,.0000
2021-01-11,"Ontario_12plus",143947,3326,0,0,13038032,.0110,.0003,.0000
2021-01-11,"Undisclosed_or_missing",19,0,0,0,0,.0000,.0000,.0000
2021-01-12,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-12,"18-29yrs",16782,360,0,0,2454802,.0068,.0001,.0000
2021-01-12,"30-39yrs",28046,744,0,0,2077137,.0135,.0004,.0000
2021-01-12,"40-49yrs",28232,805,0,0,1855340,.0152,.0004,.0000
2021-01-12,"50-59yrs",31793,1009,0,0,2019276,.0157,.0005,.0000
2021-01-12,"60-69yrs",23945,614,0,0,1813493,.0132,.0003,.0000
2021-01-12,"70-79yrs",9041,88,0,0,1181151,.0077,.0001,.0000
2021-01-12,"80+",20249,2,0,0,674976,.0300,.0000,.0000
2021-01-12,"Adults_18plus",158088,3622,0,0,12076175,.0131,.0003,.0000
2021-01-12,"Ontario_12plus",158098,3624,0,0,13038032,.0121,.0003,.0000
2021-01-12,"Undisclosed_or_missing",20,0,0,0,0,.0000,.0000,.0000
2021-01-13,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-13,"18-29yrs",17952,512,0,0,2454802,.0073,.0002,.0000
2021-01-13,"30-39yrs",29911,1069,0,0,2077137,.0144,.0005,.0000
2021-01-13,"40-49yrs",29952,1152,0,0,1855340,.0161,.0006,.0000
2021-01-13,"50-59yrs",33752,1412,0,0,2019276,.0167,.0007,.0000
2021-01-13,"60-69yrs",25686,853,0,0,1813493,.0142,.0005,.0000
2021-01-13,"70-79yrs",10128,115,0,0,1181151,.0086,.0001,.0000
2021-01-13,"80+",24503,100,0,0,674976,.0363,.0001,.0000
2021-01-13,"Adults_18plus",171884,5213,0,0,12076175,.0142,.0004,.0000
2021-01-13,"Ontario_12plus",171896,5215,0,0,13038032,.0132,.0004,.0000
2021-01-13,"Undisclosed_or_missing",21,0,0,0,0,.0000,.0000,.0000
2021-01-14,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-14,"18-29yrs",19299,764,0,0,2454802,.0079,.0003,.0000
2021-01-14,"30-39yrs",32011,1540,0,0,2077137,.0154,.0007,.0000
2021-01-14,"40-49yrs",31945,1665,0,0,1855340,.0172,.0009,.0000
2021-01-14,"50-59yrs",36094,2030,0,0,2019276,.0179,.0010,.0000
2021-01-14,"60-69yrs",27881,1264,0,0,1813493,.0154,.0007,.0000
2021-01-14,"70-79yrs",11546,177,0,0,1181151,.0098,.0001,.0000
2021-01-14,"80+",29831,208,0,0,674976,.0442,.0003,.0000
2021-01-14,"Adults_18plus",188607,7648,0,0,12076175,.0156,.0006,.0000
2021-01-14,"Ontario_12plus",188620,7650,0,0,13038032,.0145,.0006,.0000
2021-01-14,"Undisclosed_or_missing",21,0,0,0,0,.0000,.0000,.0000
2021-01-15,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-15,"18-29yrs",20793,966,0,0,2454802,.0085,.0004,.0000
2021-01-15,"30-39yrs",34317,1912,0,0,2077137,.0165,.0009,.0000
2021-01-15,"40-49yrs",34227,2105,0,0,1855340,.0184,.0011,.0000
2021-01-15,"50-59yrs",38851,2557,0,0,2019276,.0192,.0013,.0000
2021-01-15,"60-69yrs",30442,1617,0,0,1813493,.0168,.0009,.0000
2021-01-15,"70-79yrs",13124,238,0,0,1181151,.0111,.0002,.0000
2021-01-15,"80+",34830,290,0,0,674976,.0516,.0004,.0000
2021-01-15,"Adults_18plus",206584,9685,0,0,12076175,.0171,.0008,.0000
2021-01-15,"Ontario_12plus",206597,9687,0,0,13038032,.0158,.0007,.0000
2021-01-15,"Undisclosed_or_missing",23,0,0,0,0,.0000,.0000,.0000
2021-01-16,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-16,"18-29yrs",22200,1119,0,0,2454802,.0090,.0005,.0000
2021-01-16,"30-39yrs",36254,2098,0,0,2077137,.0175,.0010,.0000
2021-01-16,"40-49yrs",36239,2314,0,0,1855340,.0195,.0012,.0000
2021-01-16,"50-59yrs",41207,2901,0,0,2019276,.0204,.0014,.0000
2021-01-16,"60-69yrs",32638,1843,0,0,1813493,.0180,.0010,.0000
2021-01-16,"70-79yrs",14459,284,0,0,1181151,.0122,.0002,.0000
2021-01-16,"80+",39500,296,0,0,674976,.0585,.0004,.0000
2021-01-16,"Adults_18plus",222497,10855,0,0,12076175,.0184,.0009,.0000
2021-01-16,"Ontario_12plus",222510,10857,0,0,13038032,.0171,.0008,.0000
2021-01-16,"Undisclosed_or_missing",26,0,0,0,0,.0000,.0000,.0000
2021-01-17,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-17,"18-29yrs",22984,1264,0,0,2454802,.0094,.0005,.0000
2021-01-17,"30-39yrs",37298,2271,0,0,2077137,.0180,.0011,.0000
2021-01-17,"40-49yrs",37315,2527,0,0,1855340,.0201,.0014,.0000
2021-01-17,"50-59yrs",42638,3213,0,0,2019276,.0211,.0016,.0000
2021-01-17,"60-69yrs",34040,2113,0,0,1813493,.0188,.0012,.0000
2021-01-17,"70-79yrs",15350,385,0,0,1181151,.0130,.0003,.0000
2021-01-17,"80+",42868,316,0,0,674976,.0635,.0005,.0000
2021-01-17,"Adults_18plus",232493,12089,0,0,12076175,.0193,.0010,.0000
2021-01-17,"Ontario_12plus",232506,12091,0,0,13038032,.0178,.0009,.0000
2021-01-17,"Undisclosed_or_missing",27,0,0,0,0,.0000,.0000,.0000
2021-01-18,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-18,"18-29yrs",23586,1274,0,0,2454802,.0096,.0005,.0000
2021-01-18,"30-39yrs",38101,2294,0,0,2077137,.0183,.0011,.0000
2021-01-18,"40-49yrs",38100,2532,0,0,1855340,.0205,.0014,.0000
2021-01-18,"50-59yrs",43706,3222,0,0,2019276,.0216,.0016,.0000
2021-01-18,"60-69yrs",34967,2127,0,0,1813493,.0193,.0012,.0000
2021-01-18,"70-79yrs",15914,392,0,0,1181151,.0135,.0003,.0000
2021-01-18,"80+",44806,317,0,0,674976,.0664,.0005,.0000
2021-01-18,"Adults_18plus",239180,12158,0,0,12076175,.0198,.0010,.0000
2021-01-18,"Ontario_12plus",239193,12160,0,0,13038032,.0183,.0009,.0000
2021-01-18,"Undisclosed_or_missing",27,0,0,0,0,.0000,.0000,.0000
2021-01-19,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-19,"18-29yrs",24113,1461,0,0,2454802,.0098,.0006,.0000
2021-01-19,"30-39yrs",38956,2615,0,0,2077137,.0188,.0013,.0000
2021-01-19,"40-49yrs",39027,2996,0,0,1855340,.0210,.0016,.0000
2021-01-19,"50-59yrs",44829,3790,0,0,2019276,.0222,.0019,.0000
2021-01-19,"60-69yrs",36230,2591,0,0,1813493,.0200,.0014,.0000
2021-01-19,"70-79yrs",16933,466,0,0,1181151,.0143,.0004,.0000
2021-01-19,"80+",48786,333,0,0,674976,.0723,.0005,.0000
2021-01-19,"Adults_18plus",248874,14252,0,0,12076175,.0206,.0012,.0000
2021-01-19,"Ontario_12plus",248887,14254,0,0,13038032,.0191,.0011,.0000
2021-01-19,"Undisclosed_or_missing",28,0,0,0,0,.0000,.0000,.0000
2021-01-20,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-20,"18-29yrs",24541,1787,0,0,2454802,.0100,.0007,.0000
2021-01-20,"30-39yrs",39532,3313,0,0,2077137,.0190,.0016,.0000
2021-01-20,"40-49yrs",39623,3774,0,0,1855340,.0214,.0020,.0000
2021-01-20,"50-59yrs",45649,4673,0,0,2019276,.0226,.0023,.0000
2021-01-20,"60-69yrs",37143,3297,0,0,1813493,.0205,.0018,.0000
2021-01-20,"70-79yrs",17738,610,0,0,1181151,.0150,.0005,.0000
2021-01-20,"80+",51834,369,0,0,674976,.0768,.0005,.0000
2021-01-20,"Adults_18plus",256060,17823,0,0,12076175,.0212,.0015,.0000
2021-01-20,"Ontario_12plus",256073,17825,0,0,13038032,.0196,.0014,.0000
2021-01-20,"Undisclosed_or_missing",29,0,0,0,0,.0000,.0000,.0000
2021-01-21,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-21,"18-29yrs",24869,2234,0,0,2454802,.0101,.0009,.0000
2021-01-21,"30-39yrs",39983,4126,0,0,2077137,.0192,.0020,.0000
2021-01-21,"40-49yrs",40115,4662,0,0,1855340,.0216,.0025,.0000
2021-01-21,"50-59yrs",46285,5709,0,0,2019276,.0229,.0028,.0000
2021-01-21,"60-69yrs",37969,4025,0,0,1813493,.0209,.0022,.0000
2021-01-21,"70-79yrs",18590,748,0,0,1181151,.0157,.0006,.0000
2021-01-21,"80+",55082,410,0,0,674976,.0816,.0006,.0000
2021-01-21,"Adults_18plus",262893,21914,0,0,12076175,.0218,.0018,.0000
2021-01-21,"Ontario_12plus",262906,21916,0,0,13038032,.0202,.0017,.0000
2021-01-21,"Undisclosed_or_missing",30,0,0,0,0,.0000,.0000,.0000
2021-01-22,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-22,"18-29yrs",25024,2729,0,0,2454802,.0102,.0011,.0000
2021-01-22,"30-39yrs",40198,5029,0,0,2077137,.0194,.0024,.0000
2021-01-22,"40-49yrs",40291,5632,0,0,1855340,.0217,.0030,.0000
2021-01-22,"50-59yrs",46508,6826,0,0,2019276,.0230,.0034,.0000
2021-01-22,"60-69yrs",38414,4920,0,0,1813493,.0212,.0027,.0000
2021-01-22,"70-79yrs",19255,972,0,0,1181151,.0163,.0008,.0000
2021-01-22,"80+",57485,502,0,0,674976,.0852,.0007,.0000
2021-01-22,"Adults_18plus",267175,26610,0,0,12076175,.0221,.0022,.0000
2021-01-22,"Ontario_12plus",267188,26612,0,0,13038032,.0205,.0020,.0000
2021-01-22,"Undisclosed_or_missing",32,0,0,0,0,.0000,.0000,.0000
2021-01-23,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-23,"18-29yrs",25188,3271,0,0,2454802,.0103,.0013,.0000
2021-01-23,"30-39yrs",40383,5954,0,0,2077137,.0194,.0029,.0000
2021-01-23,"40-49yrs",40433,6580,0,0,1855340,.0218,.0035,.0000
2021-01-23,"50-59yrs",46712,7797,0,0,2019276,.0231,.0039,.0000
